index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
13021,Lalor,87 Kingsway Dr,3,h,540000.0,SP,Love,17/02/2018,16.3,3075.0,3.0,2.0,1.0,391.0,116.0,1970.0,Whittlesea City Council,-37.6648,145.00826,Northern Metropolitan,8279.0
12642,Croydon,19 Elmore Av,4,h,1220000.0,PI,McGrath,3/03/2018,23.0,3136.0,4.0,2.0,2.0,1068.0,210.0,2009.0,Maroondah City Council,-37.7841,145.28877,Eastern Metropolitan,11925.0
5802,Moonee Ponds,503/341 Ascot Vale Rd,2,u,542000.0,SA,Hodges,29/04/2017,6.9,3039.0,2.0,2.0,1.0,0.0,82.0,2004.0,Moonee Valley City Council,-37.7679,144.9245,Western Metropolitan,6232.0
3299,Northcote,24 Jessie St,4,h,1600000.0,VB,Jellis,3/09/2016,5.5,3070.0,4.0,2.0,1.0,464.0,179.0,1910.0,Darebin City Council,-37.7805,145.004,Northern Metropolitan,11364.0
10553,Bulleen,26 Vera St,3,h,962000.0,S,Jellis,21/10/2017,10.8,3105.0,3.0,2.0,1.0,,137.0,1960.0,Manningham City Council,-37.77505,145.10332,Eastern Metropolitan,4480.0
9582,Mount Waverley,2/214 Stephensons Rd,3,u,853000.0,S,Schroeder,23/09/2017,14.2,3149.0,3.0,2.0,2.0,,119.0,2005.0,Monash City Council,-37.87141,145.13029,Eastern Metropolitan,13366.0
12589,Bentleigh East,105A MacKie Rd,4,t,1282000.0,S,Jellis,3/03/2018,13.8,3165.0,4.0,3.0,2.0,354.0,252.0,2014.0,Glen Eira City Council,-37.91372,145.07488,Southern Metropolitan,10969.0
2736,Kew,2/37 Wills St,3,t,1330000.0,PI,Jellis,19/11/2016,5.6,3101.0,3.0,2.0,2.0,205.0,184.0,1995.0,Boroondara City Council,-37.7993,145.0267,Southern Metropolitan,10331.0
3982,Richmond,7 Bowen St,3,h,2000000.0,S,Biggin,19/11/2016,2.6,3121.0,3.0,2.0,1.0,217.0,180.0,1910.0,Yarra City Council,-37.8158,144.9931,Northern Metropolitan,14949.0
6593,Vermont,2/557 Canterbury Rd,4,t,975000.0,S,Harcourts,3/06/2017,17.2,3133.0,4.0,2.0,2.0,0.0,207.0,2008.0,Maroondah City Council,-37.83368,145.20408999999995,Eastern Metropolitan,4181.0
1593,Doncaster,402/18 Berkeley St,2,u,,SP,Foxtons,6/08/2016,13.9,3108.0,2.0,2.0,1.0,0.0,100.0,2011.0,Manningham City Council,-37.7856,145.128,Eastern Metropolitan,9028.0
8454,Doncaster,7 Ambrose St,4,h,1375000.0,S,Barry,3/09/2017,12.4,3108.0,4.0,2.0,3.0,652.0,218.0,1970.0,Manningham City Council,-37.78145,145.13598000000005,Eastern Metropolitan,9028.0
6549,Reservoir,2/4 Pratt St,3,t,642500.0,S,Barry,3/06/2017,12.0,3073.0,3.0,2.0,2.0,160.0,140.0,2010.0,Darebin City Council,-37.71064000000001,145.01067,Northern Metropolitan,21650.0
4869,Yarraville,347 Williamstown Rd,3,h,781500.0,S,Jas,18/06/2016,7.0,3013.0,2.0,1.0,2.0,341.0,132.0,1950.0,Maribyrnong City Council,-37.8224,144.8818,Western Metropolitan,6543.0
12405,Craigieburn,25 Spurr St,4,h,511500.0,S,Raine,3/02/2018,20.6,3064.0,4.0,1.0,2.0,666.0,125.0,1970.0,Hume City Council,-37.59406,144.93497,Northern Metropolitan,15510.0
12840,Wheelers Hill,41 Heatherlea Dr,5,h,,PI,Harcourts,3/03/2018,16.7,3150.0,5.0,4.0,2.0,735.0,253.0,1975.0,Monash City Council,-37.89942,145.1895,South-Eastern Metropolitan,7392.0
9774,Chadstone,3/1 Rae St,3,t,865000.0,S,McGrath,26/08/2017,11.7,3148.0,3.0,2.0,1.0,,155.0,2007.0,Monash City Council,-37.88601,145.09286,Southern Metropolitan,3582.0
13650,Oakleigh,4 Best St,4,h,1580000.0,S,Buxton,24/02/2018,12.3,3166.0,4.0,2.0,2.0,508.0,170.0,1950.0,Monash City Council,-37.90817,145.09214,Southern Metropolitan,3224.0
5428,Balwyn North,7 The Nook,4,h,,SP,RW,6/05/2017,9.2,3104.0,4.0,1.0,1.0,664.0,131.0,1937.0,Boroondara City Council,-37.7892,145.0761,Southern Metropolitan,7809.0
7002,Sunshine North,98 Furlong Rd,3,h,,PN,S&L,24/06/2017,10.5,3020.0,3.0,1.0,2.0,529.0,145.0,1975.0,Brimbank City Council,-37.76154,144.82346,Western Metropolitan,4217.0
9260,Ferntree Gully,3 Kirby Ct,4,h,875000.0,S,Noel,19/08/2017,24.8,3156.0,4.0,3.0,4.0,793.0,225.0,1980.0,Knox City Council,-37.88793,145.27561,Eastern Metropolitan,10788.0
2587,Kealba,26 Calverton Rd,4,h,500000.0,SP,Brad,22/08/2016,15.0,3021.0,4.0,1.0,2.0,574.0,100.0,1985.0,Brimbank City Council,-37.7336,144.8226,Western Metropolitan,1202.0
11130,Seddon,118 Albert St,3,h,,VB,Village,28/10/2017,5.1,3011.0,3.0,1.0,1.0,533.0,107.0,1905.0,Maribyrnong City Council,-37.8076,144.89639,Western Metropolitan,2417.0
8202,Brunswick East,603/29 Nicholson St,2,u,615000.0,SP,hockingstuart,29/07/2017,4.0,3057.0,2.0,1.0,1.0,0.0,70.0,2008.0,Moreland City Council,-37.77887,144.97797,Northern Metropolitan,5533.0
4355,Sunshine,24 Martin St,4,h,1350500.0,S,Bells,4/03/2017,12.6,3020.0,4.0,1.0,0.0,726.0,181.0,1940.0,Brimbank City Council,-37.7864,144.8353,Western Metropolitan,3755.0
10938,Epping,111 Peppercorn Pde,4,h,656000.0,S,RW,28/10/2017,19.6,3076.0,4.0,1.0,2.0,570.0,143.0,1980.0,Whittlesea City Council,-37.64907,145.04282,Northern Metropolitan,10926.0
1263,Carnegie,3/78 Moonya Rd,3,t,860000.0,SP,Gary,4/03/2017,11.4,3163.0,3.0,2.0,1.0,1113.0,113.0,1990.0,Glen Eira City Council,-37.8972,145.0642,Southern Metropolitan,7822.0
9016,Malvern,4 Elizabeth St,4,h,,S,RT,16/09/2017,5.9,3144.0,4.0,3.0,4.0,311.0,220.0,2004.0,Stonnington City Council,-37.85193,145.03602,Southern Metropolitan,4675.0
7251,Pascoe Vale,1/22 Joffre Rd,3,u,736000.0,S,Nelson,27/05/2017,8.5,3044.0,3.0,1.0,0.0,278.0,116.0,1950.0,Moreland City Council,-37.71798,144.93965,Northern Metropolitan,7485.0
6130,Middle Park,23 Nimmo St,3,h,2250000.0,VB,Marshall,29/04/2017,4.1,3206.0,3.0,2.0,1.0,148.0,146.0,1890.0,Port Phillip City Council,-37.8496,144.963,Southern Metropolitan,2019.0
10297,Cheltenham,27 Edward St,3,h,1120000.0,S,Hodges,14/10/2017,17.9,3192.0,3.0,2.0,2.0,,107.0,,Bayside City Council,-37.97107000000001,145.05803999999995,Southern Metropolitan,9758.0
4742,Williamstown,169 Nelson Pl,3,h,,S,Rodney,16/04/2016,8.0,3016.0,2.0,1.0,1.0,146.0,200.0,,Hobsons Bay City Council,-37.8631,144.9038,Western Metropolitan,6380.0
6628,Bayswater,95 Orange Gr,4,h,925000.0,SP,Biggin,17/06/2017,23.2,3153.0,4.0,1.0,10.0,993.0,128.0,1966.0,Knox City Council,-37.84688,145.25632,Eastern Metropolitan,5030.0
12601,Brighton,137 Male St,4,h,2300000.0,PI,Nick,3/03/2018,10.5,3186.0,4.0,2.0,1.0,393.0,211.0,1890.0,Bayside City Council,-37.90841,145.00497,Southern Metropolitan,10579.0
1958,Fitzroy North,780 Brunswick St,3,h,1371000.0,S,Nelson,10/09/2016,3.5,3068.0,2.0,1.0,1.0,197.0,128.0,1900.0,Moreland City Council,-37.7835,144.9816,Northern Metropolitan,6244.0
4563,Thornbury,10 Ethel St,3,h,898000.0,S,hockingstuart,16/04/2016,6.5,3071.0,3.0,2.0,2.0,210.0,108.0,2010.0,Darebin City Council,-37.7551,144.9993,Northern Metropolitan,8870.0
9175,Blackburn South,277 Blackburn Rd,3,h,1000000.0,S,Ray,19/08/2017,13.4,3130.0,3.0,1.0,3.0,,118.0,1960.0,Whitehorse City Council,-37.84499,145.15483999999995,Eastern Metropolitan,4387.0
9816,Flemington,10 Jezabeel Ct,4,h,1110000.0,SP,Nelson,26/08/2017,3.4,3031.0,4.0,3.0,2.0,,213.0,2005.0,Melbourne City Council,-37.78509,144.92743000000004,Northern Metropolitan,3593.0
12005,Reservoir,2B Moore Cr,3,t,669000.0,S,RW,6/01/2018,12.0,3073.0,3.0,2.0,2.0,,97.0,2011.0,Darebin City Council,-37.72099,145.00291,Northern Metropolitan,21650.0
9172,Bentleigh East,41 Shrewsbury St,4,h,1595000.0,S,Jellis,19/08/2017,13.8,3165.0,4.0,1.0,2.0,581.0,167.0,1960.0,Glen Eira City Council,-37.91291,145.05996000000005,Southern Metropolitan,10969.0
6331,Armadale,20 Cambridge St,3,h,2385000.0,S,Marshall,3/06/2017,6.3,3143.0,3.0,1.0,0.0,256.0,130.0,1910.0,Stonnington City Council,-37.85911,145.01783,Southern Metropolitan,4836.0
6986,Richmond,9 Brooks St,3,h,,S,Kay,24/06/2017,2.4,3121.0,3.0,2.0,2.0,180.0,264.0,2011.0,Yarra City Council,-37.82494000000001,145.01306,Northern Metropolitan,14949.0
6909,Glenroy,1/8 York St,3,h,512000.0,S,Stockdale,24/06/2017,11.2,3046.0,3.0,1.0,2.0,197.0,96.0,2003.0,Moreland City Council,-37.70489,144.91033000000004,Northern Metropolitan,8870.0
10018,Abbotsford,60 Charles St,3,h,1370000.0,S,Jellis,7/10/2017,3.0,3067.0,3.0,1.0,,192.0,109.0,1900.0,Yarra City Council,-37.80792,144.99508,Northern Metropolitan,4019.0
3171,Newport,70 Market St,4,h,710000.0,S,Greg,4/06/2016,8.4,3015.0,4.0,1.0,2.0,329.0,108.0,1955.0,Hobsons Bay City Council,-37.847,144.8788,Western Metropolitan,5498.0
5316,Oakleigh,6 Cambridge St,3,h,,PI,Buxton,8/10/2016,14.0,3166.0,3.0,1.0,3.0,483.0,162.0,1950.0,Monash City Council,-37.9045,145.0924,Southern Metropolitan,3224.0
8631,Ascot Vale,175 Kent St,2,h,,PI,Alexkarbon,9/09/2017,4.3,3032.0,2.0,1.0,1.0,,125.0,1950.0,Moonee Valley City Council,-37.78019000000001,144.92343,Western Metropolitan,6567.0
2766,Kew,72 Peel St,5,h,,S,Marshall,28/08/2016,5.6,3101.0,4.0,2.0,2.0,749.0,283.0,1892.0,Boroondara City Council,-37.8007,145.0339,Southern Metropolitan,10331.0
1589,Doncaster,33 Thiele St,4,h,1396000.0,S,Barry,3/12/2016,13.9,3108.0,4.0,1.0,2.0,658.0,138.0,1975.0,Manningham City Council,-37.7827,145.1358,Eastern Metropolitan,9028.0
11893,Elwood,12/1 Glen Huntly Rd,2,u,,VB,Greg,6/01/2018,7.2,3184.0,2.0,1.0,1.0,,0.0,1950.0,Port Phillip City Council,-37.88183,144.98046000000005,Southern Metropolitan,8989.0
10485,Westmeadows,8 Hyton Cl,3,h,620000.0,S,YPA,14/10/2017,16.5,3049.0,3.0,1.0,2.0,531.0,129.0,1980.0,Hume City Council,-37.67978,144.87341999999995,Northern Metropolitan,2474.0
2644,Kensington,72 Bayswater Rd,3,h,1271000.0,S,Edward,7/05/2016,4.2,3031.0,3.0,1.0,1.0,284.0,113.0,1900.0,Melbourne City Council,-37.7938,144.9228,Northern Metropolitan,5263.0
9648,Seddon,173 Pilgrim St,2,h,1000000.0,VB,Village,23/09/2017,5.1,3011.0,2.0,1.0,1.0,,91.0,1880.0,Maribyrnong City Council,-37.80472,144.88673,Western Metropolitan,2417.0
9495,Edithvale,107 Kinross Av,3,h,950000.0,S,Hodges,23/09/2017,27.0,3196.0,3.0,1.0,2.0,560.0,146.0,1980.0,Kingston City Council,-38.03288,145.11678,South-Eastern Metropolitan,2546.0
9197,Bundoora,9 Hillhouse Cr,4,h,,PI,Ray,19/08/2017,12.1,3083.0,4.0,2.0,3.0,,317.0,2012.0,Banyule City Council,-37.68606,145.092,Northern Metropolitan,10175.0
9684,Wantirna South,7 Cathies La,5,h,1180000.0,S,Ray,23/09/2017,14.7,3152.0,5.0,2.0,4.0,738.0,258.0,1980.0,Knox City Council,-37.86328,145.21477,Eastern Metropolitan,7082.0
2739,Kew,5/13 Hope Ct,2,u,551000.0,S,Jellis,23/04/2016,5.6,3101.0,2.0,1.0,2.0,0.0,86.0,1992.0,Boroondara City Council,-37.7925,145.0263,Southern Metropolitan,10331.0
8862,Beaumaris,19 Bolton St,5,h,3778000.0,S,Buxton,16/09/2017,17.3,3193.0,5.0,4.0,4.0,1254.0,465.0,1980.0,Bayside City Council,-37.97775,145.02754,Southern Metropolitan,5366.0
4310,St Kilda,20 Alma Gr,4,h,,SN,Gary,25/02/2017,6.1,3182.0,4.0,2.0,3.0,378.0,213.0,1940.0,Port Phillip City Council,-37.8624,144.99,Southern Metropolitan,13240.0
12725,Malvern,41 Thanet St,4,h,3800000.0,VB,Marshall,3/03/2018,5.9,3144.0,4.0,2.0,2.0,786.0,276.0,1915.0,Stonnington City Council,-37.86202,145.03635,Southern Metropolitan,4675.0
11750,Point Cook,19 Surrey Gr,4,h,,SN,LJ,25/11/2017,14.7,3030.0,4.0,2.0,2.0,444.0,167.0,2011.0,Wyndham City Council,-37.9124,144.7735,Western Metropolitan,15542.0
4218,Southbank,1605/14 Kavanagh St,2,u,592500.0,S,Ray,7/05/2016,1.2,3006.0,2.0,2.0,1.0,0.0,100.0,2000.0,Melbourne City Council,-37.8227,144.9664,Southern Metropolitan,8400.0
10007,Wantirna South,15 Mara Cl,4,h,1330000.0,S,Barry,26/08/2017,14.7,3152.0,4.0,2.0,2.0,717.0,191.0,1980.0,Knox City Council,-37.86887,145.22116,Eastern Metropolitan,7082.0
5868,Port Melbourne,317/99 Dow St,2,u,520000.0,VB,Buxton,8/04/2017,3.8,3207.0,2.0,1.0,1.0,2166.0,54.0,2012.0,Melbourne City Council,-37.8415,144.9412,Southern Metropolitan,8648.0
1201,Camberwell,9 Derby St,5,h,2250000.0,PI,Marshall,28/08/2016,7.8,3124.0,5.0,5.0,1.0,639.0,453.0,2010.0,Boroondara City Council,-37.8303,145.0668,Southern Metropolitan,8920.0
6889,Dingley Village,26 Campbell Gr,6,h,,PI,Buxton,24/06/2017,22.2,3172.0,6.0,3.0,2.0,570.0,213.0,1980.0,Kingston City Council,-37.98054000000001,145.12374,South-Eastern Metropolitan,3940.0
6226,Greensborough,2/12 William St,2,u,695000.0,S,Darren,1/07/2017,16.1,3088.0,2.0,2.0,1.0,208.0,107.0,2000.0,Banyule City Council,-37.70267,145.09526,Northern Metropolitan,8524.0
11210,Roxburgh Park,14 Stainsby Cr,4,h,591000.0,S,Raine,30/09/2017,20.6,3064.0,4.0,2.0,2.0,,225.0,1995.0,Hume City Council,-37.63665,144.92976000000004,Northern Metropolitan,5833.0
2107,Glen Iris,123 Tooronga Rd,3,h,,S,Jellis,4/06/2016,9.2,3146.0,3.0,2.0,2.0,537.0,157.0,1930.0,Boroondara City Council,-37.8622,145.0402,Southern Metropolitan,10412.0
1761,Elwood,13/9 Milton St,2,u,1122000.0,SP,Biggin,17/09/2016,7.7,3184.0,2.0,2.0,1.0,0.0,104.0,1923.0,Port Phillip City Council,-37.8744,144.9888,Southern Metropolitan,8989.0
6218,Frankston North,17 Windoo St,3,h,611000.0,S,Ray,1/07/2017,36.9,3200.0,3.0,2.0,1.0,691.0,109.0,1960.0,Frankston City Council,-38.11948,145.14928,Eastern Victoria,2500.0
3624,Prahran,19 Packington Pl,2,h,1055000.0,S,Biggin,10/12/2016,4.5,3181.0,2.0,1.0,0.0,203.0,85.0,1900.0,Stonnington City Council,-37.8557,145.0053,Southern Metropolitan,7717.0
11945,Keilor Downs,9 Odessa Av,4,h,685000.0,S,Calder,6/01/2018,15.5,3038.0,4.0,2.0,1.0,,197.0,1979.0,Brimbank City Council,-37.72467,144.81171,Western Metropolitan,3656.0
4273,St Kilda,5/240 Barkly St,1,u,370500.0,S,hockingstuart,10/12/2016,6.1,3182.0,1.0,1.0,1.0,0.0,46.0,1960.0,Port Phillip City Council,-37.8722,144.9805,Southern Metropolitan,13240.0
4580,Thornbury,2/104 Keon St,2,u,450000.0,PI,Nelson,22/08/2016,6.5,3071.0,2.0,1.0,1.0,335.0,59.0,1960.0,Darebin City Council,-37.7516,144.9871,Northern Metropolitan,8870.0
10584,Doncaster East,7 Bernadette Ct,4,h,1340000.0,PI,Barry,21/10/2017,14.3,3109.0,4.0,2.0,2.0,786.0,200.0,1980.0,Manningham City Council,-37.75869,145.17728,Eastern Metropolitan,10999.0
2050,Footscray,11 Geelong Rd,3,h,,PN,Village,17/09/2016,6.4,3011.0,3.0,1.0,2.0,522.0,109.0,1920.0,Maribyrnong City Council,-37.7958,144.8991,Western Metropolitan,7570.0
9466,Carnegie,248 Koornang Rd,4,h,1600000.0,SP,Woodards,23/09/2017,10.1,3163.0,4.0,3.0,1.0,,270.0,1927.0,Glen Eira City Council,-37.89486,145.05616,Southern Metropolitan,7822.0
6414,Doveton,24 Betula St,3,h,545000.0,SP,O'Brien,3/06/2017,28.8,3177.0,3.0,1.0,1.0,700.0,113.0,1960.0,Casey City Council,-37.99095,145.2316,South-Eastern Metropolitan,3533.0
10605,Forest Hill,3 Milgate Ct,3,h,1159000.0,S,Barry,21/10/2017,15.4,3131.0,3.0,1.0,2.0,638.0,136.0,1960.0,Whitehorse City Council,-37.8328,145.17944,Eastern Metropolitan,4385.0
9783,Coburg North,62 Dawson St,3,h,601000.0,S,Nelson,26/08/2017,6.7,3058.0,3.0,1.0,2.0,,102.0,1960.0,Darebin City Council,-37.72848,144.95907,Northern Metropolitan,3445.0
5663,Glen Iris,54 Maitland St,4,h,,S,Jellis,20/05/2017,9.2,3146.0,4.0,2.0,1.0,552.0,213.0,1915.0,Boroondara City Council,-37.8546,145.0432,Southern Metropolitan,10412.0
13544,Hawthorn,20 Brook St,4,h,,S,Marshall,24/02/2018,5.3,3122.0,4.0,1.0,0.0,314.0,144.0,1910.0,Boroondara City Council,-37.81619,145.02184,Southern Metropolitan,11308.0
6631,Bentleigh,14 Beths St,4,h,2700000.0,VB,hockingstuart,17/06/2017,11.4,3204.0,4.0,4.0,2.0,673.0,156.0,1935.0,Glen Eira City Council,-37.91888,145.04775,Southern Metropolitan,6795.0
12894,Greenvale,11 Scarlet Dr,4,h,675000.0,S,HAR,10/03/2018,20.4,3059.0,4.0,2.0,4.0,448.0,183.0,2013.0,Hume City Council,-37.62097,144.87569,Northern Metropolitan,4864.0
12795,Seaford,19 Raymond Rd,3,h,,W,Ash,3/03/2018,35.4,3198.0,3.0,1.0,1.0,714.0,109.0,1950.0,Frankston City Council,-38.11163,145.13656,South-Eastern Metropolitan,8077.0
11762,Ringwood,2 Adele Ct,3,h,808000.0,S,Carter,25/11/2017,19.9,3134.0,3.0,1.0,1.0,,127.0,1978.0,Maroondah City Council,-37.7934,145.2498,Eastern Metropolitan,7785.0
12623,Camberwell,3 Lesley St,4,h,2200000.0,PI,Noel,3/03/2018,7.7,3124.0,4.0,2.0,4.0,944.0,242.0,1950.0,Boroondara City Council,-37.84593,145.09538,Southern Metropolitan,8920.0
5254,West Footscray,2/705 Barkly St,3,u,347000.0,SP,Jas,7/11/2016,8.2,3012.0,2.0,1.0,1.0,0.0,56.0,1965.0,Maribyrnong City Council,-37.7964,144.8672,Western Metropolitan,5058.0
3372,Northcote,95 Beavers Rd,2,h,,PN,McGrath,28/08/2016,5.5,3070.0,3.0,2.0,1.0,175.0,81.0,1910.0,Darebin City Council,-37.7662,144.9932,Northern Metropolitan,11364.0
10800,Balwyn North,211 Doncaster Rd,5,h,1683000.0,S,VICPROP,28/10/2017,9.7,3104.0,5.0,3.0,4.0,603.0,210.0,1955.0,Boroondara City Council,-37.79414000000001,145.08591,Southern Metropolitan,7809.0
12751,Mooroolbark,6 Numeralla St,3,h,620000.0,S,Fletchers,3/03/2018,26.5,3138.0,3.0,1.0,2.0,399.0,107.0,1980.0,Yarra Ranges Shire Council,-37.77508,145.31013000000004,Eastern Victoria,8280.0
3924,Richmond,36b Corsair St,3,t,,S,Marshall,10/09/2016,2.6,3121.0,3.0,1.0,1.0,99.0,123.0,1996.0,Yarra City Council,-37.8228,145.0068,Northern Metropolitan,14949.0
12053,Werribee,4 Mekong Cl,3,h,420000.0,S,Barry,6/01/2018,14.7,3030.0,3.0,2.0,2.0,341.0,106.0,1995.0,Wyndham City Council,-37.88098,144.65753999999995,Western Metropolitan,16166.0
11896,Epping,2 Brazil Ct,4,h,735000.0,S,hockingstuart,6/01/2018,19.6,3076.0,4.0,2.0,2.0,,223.0,1995.0,Whittlesea City Council,-37.63894000000001,145.05404,Northern Metropolitan,10926.0
8356,Sunbury,26 Xavier Ct,3,h,495000.0,S,One,29/07/2017,31.7,3429.0,3.0,2.0,2.0,563.0,150.0,1994.0,Hume City Council,-37.57499,144.75329,Western Metropolitan,14092.0
3999,Richmond,41 Cameron St,3,h,1320000.0,S,RT,24/09/2016,2.6,3121.0,3.0,2.0,2.0,171.0,118.0,1890.0,Yarra City Council,-37.8166,144.9987,Northern Metropolitan,14949.0
2119,Glen Iris,51 Dent St,4,h,2020000.0,PI,Marshall,10/09/2016,9.2,3146.0,4.0,2.0,2.0,630.0,351.0,2009.0,Boroondara City Council,-37.8667,145.0752,Southern Metropolitan,10412.0
6297,Seddon,57 Charles St,2,h,850000.0,VB,Village,1/07/2017,5.1,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong City Council,-37.80697,144.8928,Western Metropolitan,2417.0
4496,Surrey Hills,3/4 Wells St,2,u,778500.0,S,Noel,28/05/2016,11.2,3127.0,2.0,1.0,1.0,170.0,78.0,1960.0,Boroondara City Council,-37.8186,145.0892,Southern Metropolitan,5457.0
10191,Point Cook,46 Dingo St,3,h,500500.0,S,LJ,7/10/2017,14.7,3030.0,3.0,2.0,2.0,300.0,126.0,2017.0,Wyndham City Council,-37.91375,144.76608000000004,Western Metropolitan,15542.0
3497,Pascoe Vale,95 Essex St,4,h,985000.0,SP,Ray,25/02/2017,9.9,3044.0,4.0,2.0,2.0,511.0,182.0,2007.0,Moreland City Council,-37.7268,144.9401,Northern Metropolitan,7485.0
1635,Doncaster,70 Council St,4,h,,S,Jellis,27/06/2016,13.9,3108.0,4.0,2.0,2.0,674.0,196.0,1968.0,Manningham City Council,-37.7805,145.1309,Eastern Metropolitan,9028.0
2634,Keilor East,23 Viewbank Dr,4,h,732000.0,S,Nelson,28/08/2016,12.8,3033.0,4.0,2.0,2.0,544.0,233.0,1980.0,Brimbank City Council,-37.7479,144.8763,Western Metropolitan,5629.0
11458,Surrey Hills,92 Warrigal Rd,3,h,,SP,Jellis,11/11/2017,10.2,3127.0,3.0,2.0,1.0,,154.0,1930.0,Boroondara City Council,-37.8346,145.0982,Southern Metropolitan,5457.0
8684,Craigieburn,23 Viewmont Av,3,h,,SN,Barry,9/09/2017,20.6,3064.0,3.0,2.0,1.0,262.0,131.0,2015.0,Hume City Council,-37.57134,144.91268,Northern Metropolitan,15510.0
8190,Blackburn South,12/5 Travellyn Ct,2,u,615000.0,S,Ray,29/07/2017,13.4,3130.0,2.0,1.0,1.0,3316.0,85.0,1970.0,Whitehorse City Council,-37.8321,145.14444,Eastern Metropolitan,4387.0
10883,Chadstone,11 Woonah St,3,h,1025000.0,PI,Barry,28/10/2017,11.7,3148.0,3.0,1.0,2.0,590.0,85.0,,Monash City Council,-37.87442,145.09528,Southern Metropolitan,3582.0
13116,Albion,13 Wyalong St,3,h,781000.0,S,Barry,17/03/2018,10.5,3020.0,3.0,2.0,2.0,292.0,164.0,2015.0,Brimbank City Council,-37.77792,144.81678,Western Metropolitan,2185.0
4407,Sunshine West,147 Hilma St,3,h,560000.0,S,Barry,3/12/2016,13.5,3020.0,3.0,1.0,3.0,582.0,115.0,1970.0,Brimbank City Council,-37.7906,144.7929,Western Metropolitan,6763.0
10643,Kew,8/8 Cobden St,3,t,1500000.0,VB,Marshall,21/10/2017,5.4,3101.0,3.0,3.0,2.0,,196.0,2015.0,Boroondara City Council,-37.80436,145.03581,Southern Metropolitan,10331.0
10412,Newport,22 Wilkins St,2,h,1017500.0,S,Williams,14/10/2017,6.2,3015.0,2.0,1.0,1.0,226.0,122.0,1890.0,Hobsons Bay City Council,-37.84668,144.8904,Western Metropolitan,5498.0
10240,Werribee,17 Duke St,3,h,582000.0,S,Barry,7/10/2017,14.7,3030.0,3.0,2.0,,695.0,126.0,1930.0,Wyndham City Council,-37.89843,144.6448,Western Metropolitan,16166.0
3378,Northcote,78 Bridge St,4,h,1650000.0,S,Nelson,30/07/2016,5.5,3070.0,4.0,1.0,1.0,382.0,168.0,1970.0,Darebin City Council,-37.7784,144.9959,Northern Metropolitan,11364.0
7823,Essendon West,384 Buckley St,3,h,1410000.0,PI,Jellis,15/07/2017,7.5,3040.0,3.0,2.0,1.0,585.0,198.0,1950.0,Moonee Valley City Council,-37.75374,144.88932,Western Metropolitan,588.0
4439,Sunshine West,57 Warmington Rd,3,h,500000.0,SP,Barry,27/11/2016,13.5,3020.0,3.0,1.0,2.0,627.0,109.0,1970.0,Brimbank City Council,-37.8023,144.8227,Western Metropolitan,6763.0
6296,Seaford,3/7 East Rd,3,u,572000.0,S,O'Brien,1/07/2017,35.4,3198.0,3.0,2.0,2.0,264.0,127.0,2002.0,Frankston City Council,-38.10422,145.14158999999995,South-Eastern Metropolitan,8077.0
10729,Spotswood,104 Hudsons Rd,2,h,1225000.0,SP,Greg,21/10/2017,6.2,3015.0,2.0,1.0,1.0,361.0,0.0,1910.0,Hobsons Bay City Council,-37.8294,144.8841,Western Metropolitan,1223.0
4718,Williamstown,2/20 Victoria St,3,u,890000.0,S,Gunn&Co,3/12/2016,8.0,3016.0,3.0,1.0,3.0,0.0,111.0,1980.0,Hobsons Bay City Council,-37.8663,144.8883,Western Metropolitan,6380.0
11684,Greenvale,2 Terrick Ct,5,h,741000.0,PI,LJ,25/11/2017,20.4,3059.0,5.0,3.0,2.0,,390.0,2009.0,Hume City Council,-37.6115,144.9095,Northern Metropolitan,4864.0
3524,Port Melbourne,22 Park Sq,3,h,1630000.0,S,Marshall,4/03/2017,3.8,3207.0,3.0,2.0,2.0,135.0,135.0,1997.0,Melbourne City Council,-37.8395,144.9343,Southern Metropolitan,8648.0
11755,Reservoir,16 Anstey Av,3,h,665000.0,S,Ray,25/11/2017,12.0,3073.0,3.0,2.0,2.0,,139.0,1965.0,Darebin City Council,-37.6921,144.9762,Northern Metropolitan,21650.0
12729,Malvern East,13 Emo Rd,4,h,3680000.0,S,Marshall,3/03/2018,8.4,3145.0,4.0,3.0,4.0,778.0,331.0,1889.0,Stonnington City Council,-37.88049,145.0509,Southern Metropolitan,8801.0
4566,Thornbury,37 Lewis St,3,h,995000.0,S,Jellis,16/04/2016,6.5,3071.0,2.0,1.0,1.0,327.0,96.0,1920.0,Darebin City Council,-37.7574,144.9854,Northern Metropolitan,8870.0
7455,Mill Park,15 Mockridge Dr,5,h,704500.0,S,Ray,8/07/2017,17.9,3082.0,5.0,3.0,2.0,656.0,130.0,1970.0,Whittlesea City Council,-37.6641,145.05123,Northern Metropolitan,10529.0
5530,Burwood,3/9 Cromwell St,3,u,,SN,HAR,29/04/2017,11.7,3125.0,3.0,1.0,2.0,182.0,107.0,1998.0,Monash City Council,-37.8515,145.1055,Southern Metropolitan,5678.0
